country_code,iata,airport,latitude,longitude
AU,LUU,Laura Airport,-15.55,144.45
AU,LWH,Lawn Hill Airport,-18.5683,138.635
AU,LYT,Lady Elliot Island Airport,-24.1129,152.716
AU,LZR,Lizard Island Airport,-14.6733,145.455
AU,MBH,Maryborough Airport,-25.5133,152.715
AU,MCY,Sunshine Coast Airport,-26.6033,153.091
AU,MET,Moreton Airport,-12.4442,142.638
AU,MFL,Mount Full Stop Airport,-19.67,144.885
AU,MKY,Mackay Airport,-21.1717,149.18
AU,MLV,Merluna Airport,-13.0649,142.454
AU,MMM,Middlemount Airport,-22.8025,148.705
AU,MNQ,Monto Airport,-24.8858,151.1
AU,MOV,Moranbah Airport,-22.0578,148.077
AU,MRG,Mareeba Airfield,-17.0692,145.419
AU,MRL,Miners Lake Airport,46.3834,-82.6331
AU,MTQ,Mitchell Airport,-26.4833,147.937
AU,MVU,Musgrave Airport,-14.7757,143.505
AU,MWY,Miranda Downs Airport,-17.3289,141.886
AU,MXD,Marion Downs Airport,-23.3637,139.65
AU,MYI,Murray Island Airport,-9.91667,144.055
AU,NLF,Darnley Island Airport,-9.58333,143.767
AU,NMP,New Moon Airport,-19.2,145.773
AU,NMR,Nappa Merrie Airport,-27.5583,141.133
AU,NSV,Noosa Airport,-26.4233,153.063
AU,NTN,Normanton Airport,-17.6841,141.07
AU,OBA,Oban Airport,56.4657,-5.3977
AU,OKB,Orchid Beach Airport,-24.9594,153.315
AU,OKR,Yorke Island Airport,-9.7528,143.406
AU,OKY,Oakey Army Aviation Centre,-27.4114,151.735
AU,ONG,Mornington Island Airport,-16.6625,139.178
AU,ONR,Monkira Airport,-24.8167,140.533
AU,OOL,Gold Coast Airport (Coolangatta Airport),-28.1644,153.505
AU,OOR,Mooraberree Airport,-25.25,140.983
AU,OPI,Oenpelli Airport,-12.325,133.006
AU,ORS,Orpheus Island Resort Waterport,-18.634,146.5
AU,OSO,Osborne Mine Airport,-22.0817,140.555
AU,OXO,Orientos Airport,-28.0598,141.536
AU,OXY,Morney Airport,-25.3583,141.433
AU,PHQ,The Monument Airport,-21.8111,139.924
AU,PMK,Palm Island Airport,-18.7553,146.581
AU,PPP,Whitsunday Coast Airport,-20.495,148.552
AU,RCM,Richmond Airport,-20.7019,143.115
AU,RKY,Rokeby Airport,-13.6434,142.641
AU,RLP,Rosella Plains Airport,-18.4253,144.459
AU,RMA,Roma Airport,-26.545,148.775
AU,ROH,Robinhood Airport,-18.845,143.71
AU,ROK,Rockhampton Airport,-23.3819,150.475
AU,RSB,Roseberth Airport,-25.8333,139.65
AU,RTP,Rutland Plains Airport,-15.6433,141.843
AU,SBR,Saibai Island Airport,-9.37833,142.625
AU,SCG,Spring Creek Airport,-18.6333,144.567
AU,SGO,St George Airport,-28.0497,148.595
AU,SHQ,Southport Airport,-27.9221,153.372
AU,SNH,Stanthorpe Airport,-28.6203,151.991
AU,SRM,Sandringham Station Airport,-24.0568,139.082
AU,SRR,Dunwich Airport,-27.5167,153.428
AU,SSP,Silver Plains Airport,-13.9754,143.554
AU,STF,Stephens Island Airport,-9.51,143.55
AU,STH,Strathmore Airport,-17.85,142.567
AU,SVM,St Pauls Mission Airport,-10.3667,142.117
AU,SYU,Warraber Island Airport,-10.2083,142.825
AU,TAN,Tangalooma Airport,-27.13,153.363
AU,TDR,Theodore Airport,-24.9933,150.093
AU,THG,Thangool Airport,-24.4939,150.576
AU,TQP,Trepell Airport,-21.835,140.888
AU,TSV,Townsville Airport,-19.2525,146.765
AU,TWB,Toowoomba City Aerodrome,-27.5428,151.916
AU,TWN,Tewantin Airport,-26.388,153.028
AU,TWP,Torwood Airport,-17.3633,143.75
AU,TXR,Tanbar Airport,-25.8478,141.928
AU,TYG,Thylungra Airport,-26.0833,143.467
AU,UBB,Mabuiag Island Airport,-9.95,142.183
AU,UDA,Undara Airport,-18.2,144.6
AU,ULP,Quilpie Airport,-26.6122,144.253
AU,UTB,Muttaburra Airport,-22.5833,144.533
AU,VNR,Vanrook Airport,-16.9633,141.95
AU,WAN,Waverney Airport,-25.3563,141.925
AU,WAZ,Warwick Airport,-28.1494,151.943
AU,WDI,Wondai Airport,-26.2833,151.858
AU,WEI,Weipa Airport,-12.6786,141.925
AU,WIN,Winton Airport,-22.3636,143.086
AU,WLE,Miles Airport,-26.8083,150.175
AU,WNR,Windorah Airport,-25.4131,142.667
AU,WON,Wondoola Airport,-18.575,140.892
AU,WPK,Wrotham Park Airport,-16.6583,144.002
AU,WSY,Whitsunday Airport,-20.2761,148.755
AU,WTB,Toowoomba Wellcamp Airport,-27.5583,151.793
AU,XMY,Yam Island Airport,-9.90111,142.776
AU,XTG,Thargomindah Airport,-27.9864,143.811
AU,XTO,Taroom Airport,-25.8017,149.9
AU,XTR,Tara Airport,-27.1567,150.477
AU,ZBL,Biloela Airport,-24.4,150.51
AU,ZBO,Bowen Airport,-20.0183,148.215
AU,ZGL,South Galway Airport,-25.6833,142.108
AU,ADL,Adelaide Airport,-34.945,138.531
AU,ADO,Andamooka Airport,-30.4383,137.137
AU,AMT,Amata Airport,-26.1083,131.207
AU,AWN,Alton Downs Airport,-26.5333,139.267
AU,CCW,Cowell Airport,-33.6667,136.892
AU,CED,Ceduna Airport,-32.1306,133.71
AU,CFH,Clifton Hills Airport,-27.0183,138.892
AU,CPD,Coober Pedy Airport,-29.04,134.721
AU,CRJ,Coorabie Airport,-31.8944,132.296
AU,CVC,Cleve Airport,-33.7097,136.505
AU,CWR,Cowarie Airport,-27.7117,138.328
AU,DLK,Dulkaninna Airport,-29.0133,138.481
AU,ERB,Pukatja Airport (Ernabella Airport),-26.2633,132.182
AU,ETD,Etadunna Airport,-28.7408,138.589
AU,GSN,Mount Gunson Airport,-31.4597,137.174
AU,HWK,Wilpena Pound Airport,-31.8559,138.468
AU,IDK,Indulkana Airport,-26.9667,133.325
AU,INM,Innamincka Airport,-27.7,140.733
AU,KBY,Streaky Bay Airport,-32.8358,134.293
AU,KGC,Kingscote Airport,-35.7139,137.521
AU,KYI,Yalata Airport,-31.4706,131.825
AU,LCN,Balcanoona Airport,-30.535,139.337
AU,LGH,Leigh Creek Airport,-30.5983,138.426
AU,LOC,Lock Airport,-33.5442,135.693
AU,MGB,Mount Gambier Airport,-37.7456,140.785
AU,MIN,Minnipa Airport,-32.8433,135.145
AU,MLR,Millicent Airport,-37.5836,140.366
AU,MNE,Mungeranie Airport,-28.0092,138.657
AU,MOO,Moomba Airport,-28.0994,140.197
AU,MRP,Marla Airport,-27.3333,133.627
AU,MVK,Mulka Airport,-28.3478,138.65
AU,MWT,Moolawatana Airport,-29.9069,139.765
AU,NAC,Naracoorte Airport,-36.9853,140.725
AU,NUR,Nullabor Motel Airport,-31.4417,130.902
AU,ODD,Oodnadatta Airport,-27.5617,135.447
AU,ODL,Cordillo Downs Airport,-26.7453,140.638
AU,OLP,Olympic Dam Airport,-30.485,136.877
AU,ORR,Yorketown Airport,-35,137.617
AU,PDE,Pandie Pandie Airport,-26.1167,139.4
AU,PDN,Parndana Airport,-35.807,137.264
AU,PEA,Penneshaw Airport,-35.7558,137.963
AU,PEY,Penong Airport,-31.9167,133
AU,PLO,Port Lincoln Airport,-34.6053,135.88
AU,PPI,Port Pirie Airport,-33.2389,137.995
AU,PUG,Port Augusta Airport,-32.5069,137.717
AU,PXH,Prominent Hill Airport,-29.716,135.524
AU,RCN,American River Airport,-35.7574,137.776
AU,RMK,Renmark Airport,-34.1964,140.674
AU,RRE,Marree Airport,-29.6633,138.065
AU,RTY,Merty Merty Airport,-28.5833,140.317
AU,TAQ,Tarcoola Airport,-30.7033,134.584
AU,UMR,RAAF Woomera Airfield,-31.1442,136.817
AU,WUD,Wudinna Airport,-33.0433,135.447
AU,WYA,Whyalla Airport,-33.0589,137.514
AU,XML,Minlaton Airport,-34.75,137.533
AU,BWT,Burnie Airport,-40.9989,145.731
AU,CBI,Cape Barren Island Airport,-40.3917,148.017
AU,DPO,Devonport Airport,-41.1697,146.43
AU,FLS,Flinders Island Airport,-40.0917,147.993
AU,GEE,George Town Aerodrome,-41.08,146.84
AU,HBA,Hobart International Airport,-42.8361,147.51
AU,HLS,St Helens Airport,-41.3367,148.282
AU,KNS,King Island Airport,-39.8775,143.878
AU,LST,Launceston Airport,-41.5453,147.214
AU,LTB,Latrobe Airport,-41.2352,146.396
AU,SIO,Smithton Airport,-40.835,145.084
AU,SRN,Strahan Airport,-42.155,145.292
AU,UEE,Queenstown Airport,-42.075,145.532
AU,ARY,Ararat Airport,-37.3094,142.989
AU,AVV,Avalon Airport,-38.0394,144.469
AU,BLN,Benalla Airport,-36.5519,146.007
AU,BRJ,Bright Airport,-36.733,146.967
AU,BSJ,Bairnsdale Airport,-37.8875,147.568
AU,BXG,Bendigo Airport,-36.7394,144.33
AU,CYG,Corryong Airport,-36.1828,147.888
AU,ECH,Echuca Airport,-36.1572,144.762
AU,GEX,Geelong Airport,-38.225,144.333
AU,HLT,Hamilton Airport,-37.6489,142.065
AU,HSM,Horsham Airport,-36.6697,142.173
AU,HTU,Hopetoun Airport,-35.7153,142.36
AU,KRA,Kerang Airport,-35.7514,143.939
AU,MBF,Porepunkah Airfield,-36.7187,146.89
AU,MBW,Moorabbin Airport,-37.9758,145.102
AU,MEB,Essendon Airport,-37.7281,144.902
AU,MEL,Melbourne Airport,-37.6733,144.843
AU,MHU,Mount Hotham Airport,-37.0475,147.334
AU,MQL,Mildura Airport,-34.2292,142.086
AU,OYN,Ouyen Airport,-35.089,142.354
AU,PTJ,Portland Airport,-38.3181,141.471
AU,RBC,Robinvale Airport,-34.65,142.783
AU,RBS,Orbost Airport,-37.79,148.61
AU,SHT,Shepparton Airport,-36.4289,145.393
AU,SWC,Stawell Airport,-37.0717,142.741
AU,SWH,Swan Hill Airport,-35.3758,143.533
AU,SXE,West Sale Airport,-38.0908,146.965
AU,TGN,Latrobe Regional Airport,-38.2072,146.47
AU,WGT,Wangaratta Airport,-36.4158,146.307
AU,WHL,Welshpool Airport,-38.6824,146.445
AU,WKB,Warracknabeal Airport,-36.3211,142.419
AU,WMB,Warrnambool Airport,-38.2953,142.447
AU,XCO,Colac Airport,-38.2867,143.68
AU,XMC,Mallacoota Airport,-37.5983,149.72
AU,ALH,Albany Airport,-34.9433,117.809
AU,BDW,Bedford Downs Airport,-17.2867,127.463
AU,BEE,Beagle Bay Airport,-17.0165,122.646
AU,BIW,Billiluna Airport,-19.5667,127.667
AU,BME,Broome International Airport,-17.9447,122.232
AU,BQB,Busselton Regional Airport,-33.6884,115.402
AU,BQW,Balgo Hill Airport,-20.1483,127.973
AU,BUY,Bunbury Airport,-33.3783,115.677
AU,BVZ,Beverley Springs Airport,-16.7333,125.433
AU,BWB,Barrow Island Airport,-20.8644,115.406
AU,BXF,Bellburn Airstrip,-17.545,128.305
AU,BYP,Barimunya Airport,-22.6739,119.166
AU,CBC,Cherrabun Airport,-18.9178,125.538
AU,CGV,Caiguna Airport,-32.265,125.493
AU,CIE,Collie Airport,-33.3667,116.217
AU,CJF,Coondewanna Airport,-22.9667,118.813
AU,CKW,Christmas Creek Mine Airport,-22.3543,119.643
AU,COY,Coolawanyah Station Airport,-21.7946,117.755
AU,CRY,Carlton Hill Airport,-15.5019,128.534
AU,CUY,Cue Airport,-27.4467,117.918
AU,CVQ,Carnarvon Airport,-24.8802,113.672
AU,CXQ,Christmas Creek Stn Airport,-22.3567,119.652
AU,DCN,RAAF Base Curtin,-17.5814,123.828
AU,DGD,Dalgaranga Airport,-27.8303,117.316
AU,DNG,Doongan Airport,-15.3864,126.302
AU,DNM,Denham Airport,-25.8882,113.577
AU,DOX,Dongara Airport,-29.2981,114.927
AU,DRB,Derby Airport,-17.37,123.661
AU,DRY,Drysdale River Airport,-15.7136,126.381
AU,ENB,Eneabba Airport,-29.8325,115.246
AU,EPR,Esperance Airport,-33.6844,121.823
AU,EUC,Eucla Airport,-31.7,128.883
AU,EXM,Exmouth Airport,-22.0333,114.1
AU,FIZ,Fitzroy Crossing Airport,-18.1819,125.559
AU,FOS,Forrest Airport,-30.8381,128.115
AU,FSL,Fossil Downs Airport,-18.1321,125.787
AU,FVL,Flora Valley Airport,-18.2833,128.417
AU,FVR,Forrest River Airport,-15.1647,127.84
AU,GBV,Gibb River Airport,-16.4233,126.445
AU,GBW,Ginbata Airport,-22.5812,120.036
AU,GDD,Gordon Downs Airport,-18.6781,128.592
AU,GET,Geraldton Airport,-28.7961,114.707
AU,GLY,Goldsworthy Airport,-20.333,119.5
AU,GSC,Gascoyne Junction Airport,-25.0546,115.203
AU,GYL,Argyle Airport,-16.6369,128.451
AU,HCQ,Halls Creek Airport,-18.2339,127.67
AU,HLL,Hillside Airport,-21.7244,119.392
AU,JAD,Jandakot Airport,-32.0975,115.881
AU,JUR,Jurien Bay Airport,-30.3016,115.056
AU,KAX,Kalbarri Airport,-27.6928,114.259
AU,KBD,Kimberley Downs Airport,-17.3978,124.355
AU,KDB,Kambalda Airport,-31.1907,121.598
AU,KFE,Fortescue Dave Forrest Airport,-22.2908,119.437
AU,KGI,Kalgoorlie-Boulder Airport,-30.7894,121.462
AU,KNI,Katanning Airport,-33.7167,117.633
AU,KNX,East Kimberley Regional Airport,-15.7781,128.708
AU,KQR,Karara Airport,-29.2167,116.687
AU,KTA,Karratha Airport,-20.7122,116.773
AU,KYF,Yeelirrie Airport,-27.2771,120.096
AU,LDW,Lansdowne Airport,-17.6128,126.743
AU,LEA,RAAF Learmonth (Learmonth Airport),-22.2356,114.089
AU,LER,Leinster Airport,-27.8433,120.703
AU,LGE,Lake Gregory Airport,-20.1089,127.619
AU,LLL,Lissadell Airport,-16.661,128.594
AU,LNO,Leonora Airport,-28.8781,121.315
AU,LVO,Laverton Airport,-28.6136,122.424
AU,MBB,Marble Bar Airport,-21.1633,119.833
AU,MBN,Mount Barnett Airport,-16.6573,125.961
AU,MGV,Margaret River Station Airport,-18.6217,126.883
AU,MHO,Mount House Airport,-17.055,125.71
AU,MIH,Mitchell Plateau Airport,-14.7914,125.824
AU,MJK,Shark Bay Airport,-25.8939,113.577
AU,MJP,Manjimup Airport,-34.2653,116.14
AU,MKR,Meekatharra Airport,-26.6117,118.548
AU,MMG,Mount Magnet Airport,-28.1161,117.842
AU,MQA,Mandora Station Airport,-19.7383,120.838
AU,MQZ,Margaret River Airport,-33.9306,115.1
AU,MUQ,Muccan Station Airport,-20.6589,120.067
AU,MWB,Morawa Airport,-29.2017,116.022
AU,MXU,Mullewa Airport,-28.475,115.517
AU,MYO,Myroodah Airport,-18.1247,124.272
AU,NDS,Sandstone Airport,-27.98,119.297
AU,NIF,Nifty Airport,-21.6717,121.587
AU,NKB,Noonkanbah Airport,-18.4947,124.852
AU,NLL,Nullagine Airport,-21.9133,120.198
AU,NLS,Nicholson Airport,-18.05,128.9
AU,NRG,Narrogin Airport,-32.93,117.08
AU,NSM,Norseman Airport,-32.21,121.755
AU,OCM,Boolgeeda Airport,-22.54,117.275
AU,ODR,Ord River Airport,-17.3408,128.912
AU,ONS,Onslow Airport,-21.6683,115.113
AU,PBO,Paraburdoo Airport,-23.1711,117.745
AU,PER,Perth Airport,-31.9403,115.967
AU,PHE,Port Hedland International Airport,-20.3778,118.626
AU,PRD,Pardoo Airport,-20.1175,119.59
AU,RBU,Roebourne Airport,-20.7617,117.157
AU,RHL,Roy Hill Station Airport,-22.6258,119.959
AU,RTS,Rottnest Island Airport,-32.0067,115.54
AU,RVT,Ravensthorpe Airport,-33.7972,120.208
AU,SGP,Shay Gap Airport,-20.4247,120.141
AU,SLJ,Solomon Airport,-22.2554,117.763
AU,SQC,Southern Cross Airport,-31.24,119.36
AU,SSK,Sturt Creek Airport,-19.1664,128.174
AU,SWB,Shaw River Airport,-21.5103,119.362
AU,TBL,Tableland Homestead Airport,-17.2833,126.9
AU,TDN,Theda Station Airport,-14.7881,126.496
AU,TEF,Telfer Airport,-21.715,122.229
AU,TKY,Turkey Creek Airport,-17.0408,128.206
AU,TPR,Tom Price Airport,-22.746,117.869
AU,TTX,Truscott-Mungalalu Airport,-14.0897,126.381
AU,UBU,Kalumburu Airport,-14.2883,126.632
AU,USL,Useless Loop Airport,-26.1667,113.4
AU,WIT,Wittenoom Airport,-22.2183,118.348
AU,WLA,Wallal Airport,-19.7736,120.649
AU,WLP,West Angelas Airport,-23.1356,118.707
AU,WME,Mount Keith Airport,-27.2864,120.555
AU,WND,Windarra Airport,-28.475,122.242
AU,WRN,Windarling Airport,-30.0317,119.39
AU,WRW,Warrawagine Airport,-20.8442,120.702
AU,WUI,Murrin Murrin Airport,-28.7053,121.891
AU,WUN,Wiluna Airport,-26.6292,120.221
AU,WWI,Woodie Woodie Airport,-21.6628,121.234
AU,WYN,Wyndham Airport,-15.5114,128.153
AU,YLG,Yalgoo Airport,-28.3553,116.684
AU,YNN,Yandicoogina Airport,59.4875,-97.7803
AU,ZNE,Newman Airport,-23.4178,119.803
AU,ZVG,Springvale Airport (Western Australia),-17.7869,127.67
AW,AUA,Queen Beatrix International Airport,12.5014,-70.0152
AZ,GYD,Heydar Aliyev International Airport,40.4675,50.0467
AZ,KVD,Ganja International Airport,40.7377,46.3176
AZ,LLK,Lankaran International Airport,38.7464,48.818
AZ,NAJ,Nakhchivan International Airport,39.1888,45.4584
AZ,GBB,Qabala International Airport,40.8267,47.7125
AZ,YLV,Yevlakh Airport,40.6319,47.1419
AZ,ZTU,Zaqatala International Airport,41.5622,46.6672
BA,OMO,Mostar Airport,43.2829,17.8459
BA,SJJ,Sarajevo International Airport,43.8246,18.3315
BA,TZL,Tuzla International Airport,44.4587,18.7248
BA,BNX,Banja Luka International Airport,44.9414,17.2975
BB,BGI,Grantley Adams International Airport,13.0746,-59.4925
BD,BZL,Barisal Airport,22.801,90.3012
BD,CGP,Shah Amanat International Airport,22.2496,91.8133
BD,CLA,Comilla Airport,23.4372,91.1897
BD,CXB,Cox's Bazar Airport,21.4522,91.9639
BD,DAC,Hazrat Shahjalal International Airport,23.8433,90.3978
BD,JSR,Jessore Airport,23.1838,89.1608
BD,IRD,Ishwardi Airport,24.1525,89.0494
BD,RJH,Shah Makhdum Airport,24.4372,88.6165
BD,SPD,Saidpur Airport,25.7592,88.9089
BD,TKR,Thakurgaon Airport,26.0164,88.4036
BD,ZHM,Shamshernagar Airport,24.417,91.883
BD,ZYL,Osmani International Airport,24.9632,91.8668
BE,ANR,Antwerp International Airport,51.1894,4.46028
BE,OBL,Oostmalle Airfield,51.2647,4.75333
BE,BRU,Brussels Airport (Zaventem Airport),50.9014,4.48444
BE,CRL,Brussels South Charleroi Airport,50.4592,4.45382
BE,LGG,Liege Airport,50.6374,5.44322
BE,KJK,Kortrijk-Wevelgem International Airport,50.8172,3.20472
BE,OST,Ostend-Bruges International Airport,51.1989,2.86222
BF,XDE,Diebougou Airport,10.95,-3.25
BF,TEG,Tenkodogo Airport,11.8,-0.367
BF,XZA,Zabre Airport,11.167,-0.617
BF,BNR,Banfora Airport,10.683,-4.717
BF,XBG,Bogande Airport,12.983,-0.167
BF,FNG,Fada N'gourma Airport,12.033,0.35
BF,BOY,Bobo Dioulasso Airport,11.1601,-4.33097
BF,OUA,Ouagadougou Airport,12.3532,-1.51242
BF,XPA,Pama Airport,11.25,0.7
BF,XNU,Nouna Airport,12.75,-3.867
BF,DGU,Dedougou Airport,12.459,-3.49
BF,PUP,Po Airport,11.15,-1.15
BF,XBO,Boulsa Airport,12.65,-0.567
BF,TMQ,Tambao Airport,14.8,0.05
BF,XGG,Gorom Gorom Airport,14.45,-0.233
BF,XGA,Gaoua Airport (Amilcar Cabral Airport),10.3841,-3.16345
BF,XKY,Kaya Airport,13.067,-1.1
BF,DOR,Dori Airport,14.033,-0.033
BF,XLU,Leo Airport,11.1,-2.1
BF,XAR,Aribinda Airport,14.217,-0.883
BF,XDJ,Djibo Airport,14.1,-1.633
BF,TUQ,Tougan Airport,13.067,-3.067
BF,ARL,Arly Airport,11.597,1.483
BF,DIP,Diapaga Airport,12.0603,1.78463
BF,XKA,Kantchari Airport,12.467,1.5
BF,XSE,Sebba Airport,13.45,0.517
BF,OUG,Ouahigouya Airport,13.567,-2.417
BG,BOJ,Burgas Airport,42.5696,27.5152
BG,HKV,Haskovo Malevo Airport,41.8718,25.6048
BG,PDV,Plovdiv Airport,42.0678,24.8508
BG,ROU,Ruse Airport,43.6948,26.0567
BG,SLS,Silistra Airfield,44.0552,27.1788
BG,SOF,Sofia Airport,42.6967,23.4114
BG,SZR,Stara Zagora Airport,42.3767,25.655
BG,TGV,Targovishte Airport (Buhovtsi Airfield),43.3066,26.7009
BG,VAR,Varna Airport,43.2321,27.8251
BG,GOZ,Gorna Oryahovitsa Airport,43.1514,25.7129
BG,JAM,Bezmer Air Base,42.4549,26.3522
BH,BAH,Bahrain International Airport,26.2708,50.6336
BI,BJM,Bujumbura International Airport,-3.32402,29.3185
BI,GID,Gitega Airport,-3.41721,29.9113
BI,KRE,Kirundo Airport,-2.54477,30.0946
BJ,KDC,Kandi Airport,11.1448,2.94038
BJ,NAE,Boundetingou Airport,10.377,1.36051
BJ,PKO,Parakou Airport,9.35769,2.60968
BJ,SVF,Save Airport,8.01817,2.46458
BJ,DJA,Djougou Airport,9.69208,1.63778
BJ,COO,Cadjehoun Airport,6.35723,2.38435
BL,SBH,Gustaf III Airport,17.9044,-62.8436
BM,BDA,L.F. Wade International Airport,32.364,-64.6787
BN,BWN,Brunei International Airport,4.9442,114.928
BO,MHW,Monteagudo Airport,-19.827,-63.961
BO,SRE,Juana Azurduy de Padilla International Airport,-19.2468,-65.1496
BO,SRJ,Capitan German Quiroga Guardia Airport,-14.8592,-66.7375
BO,CBB,Jorge Wilstermann International Airport,-17.4211,-66.1771
BO,CCA,Chimore Airport,-16.9889,-65.1417
BO,BVK,Huacaraje Airport,-13.55,-63.7479
BO,BVL,Baures Airport,-13.5833,-63.5833
BO,GYA,Guayaramerin Airport,-10.8206,-65.3456
BO,MGD,Magdalena Airport,-13.2607,-64.0608
BO,RBQ,Rurrenabaque Airport,-14.4279,-67.4968
BO,REY,Reyes Airport,-14.3044,-67.3534
BO,RIB,Riberalta Airport,-11,-66
BO,SBL,Santa Ana del Yacuma Airport,-13.7622,-65.4352
BO,SJB,San Joaquin Airport,-13.0528,-64.6617
BO,SNM,San Ignacio de Moxos Airport,-14.9658,-65.6338
BO,SRB,Santa Rosa Airport (Bolivia),-14.0662,-66.7868
BO,SRD,San Ramon Airport,-13.2639,-64.6039
BO,TDD,Teniente Jorge Henrich Arauz Airport,-14.8187,-64.918
BO,APB,Apolo Airport,-14.7356,-68.4119
BO,LPB,El Alto International Airport,-16.5133,-68.1923
BO,ORU,Juan Mendoza Airport,-17.9626,-67.0762
BO,CIJ,Captain Anibal Arab Airport,-11.0404,-68.783
BO,PUR,Puerto Rico Airport,-11.1077,-67.5512
BO,POI,Captain Nicolas Rojas Airport,-19.5433,-65.7237
BO,UYU,Uyuni Airport (Joya Andina Airport),-20.4463,-66.8484
BO,ASC,Ascencion de Guarayos Airport,-15.9303,-63.1567
BO,CAM,Camiri Airport,-20.0064,-63.5278
BO,CEP,Concepcion Airport,-16.1383,-62.0286
BO,MQK,San Matias Airport,-16.3392,-58.4019
BO,PSZ,Puerto Suarez International Airport,-18.9753,-57.8206
BO,RBO,Robore Airport,-18.3292,-59.765
BO,SJS,San Jose de Chiquitos Airport,-17.8308,-60.7431
BO,SJV,San Javier Airport (Bolivia),-16.2708,-62.4703
BO,SNG,Capitan Av. Juan Cochamanidis Air,-16.3836,-60.9628
BO,SRZ,El Trompillo Airport,-17.8116,-63.1715
BO,VAH,Cap. Av. Vidal Villagomez Toledo Airport,-18.4825,-64.0994
BO,VVI,Viru Viru International Airport,-17.6448,-63.1354
BO,BJO,Bermejo Airport,-22.7733,-64.3129
BO,BYC,Yacuiba Airport,-21.9609,-63.6517
BO,TJA,Capitan Oriel Lea Plaza Airport,-21.5557,-64.7013
BO,VLM,Lieutenant Colonel Rafael Pabon Airport,-21.2552,-63.4056
BQ,BON,Flamingo International Airport,12.131,-68.2685
BQ,SAB,Juancho E. Yrausquin Airport,17.645,-63.22
BQ,EUX,F. D. Roosevelt Airport,17.4965,-62.9794
BR,CZS,Cruzeiro do Sul International Airport,-7.59991,-72.7695
BR,FEJ,Feijo Airport,-8.14083,-70.3472
BR,RBR,Placido de Castro International Airport,-9.86889,-67.8981
BR,TRQ,Jose Galera dos Santos Airport,-8.15526,-70.7833
BR,ZMD,Sena Madureira Airport,-9.116,-68.6108
BR,APQ,Arapiraca Airport,-9.77536,-36.6292
BR,MCZ,Zumbi dos Palmares International Airport,-9.51081,-35.7917
BR,MCP,Alberto Alcolumbre International Airport,0.050664,-51.0722
BR,OYK,Oiapoque Airport,3.85549,-51.7969
BR,BAZ,Barcelos Airport,-0.981292,-62.9196
BR,BCR,Novo Campo Airport,-8.83456,-67.3124
BR,CAF,Carauari Airport,-4.87152,-66.8975
BR,CIZ,Coari Airport,-4.13406,-63.1326
BR,ERN,Eirunepe Airport (Amaury Feitosa Tomaz Airport),-6.63953,-69.8798
BR,FBA,Fonte Boa Airport,-2.53261,-66.0832
BR,HUW,Francisco Correa da Cruz Airport,-7.53212,-63.0721
BR,IPG,Ipiranga Airport,-2.93907,-69.694
BR,IRZ,Tapuruquara Airport,-0.3786,-64.9923
BR,ITA,Itacoatiara Airport,-3.12726,-58.4812
BR,LBR,Labrea Airport,-7.27897,-64.7695
BR,MAO,Eduardo Gomes International Airport,-3.03861,-60.0497
BR,MBZ,Maues Airport,-3.37217,-57.7248
BR,MNX,Manicore Airport,-5.81138,-61.2783
BR,NVP,Novo Aripuana Airport,-5.11803,-60.3649
BR,OLC,Senadora Eunice Michiles Airport,-3.46793,-68.9204
BR,PIN,Julio Belem,-2.67302,-56.7772
BR,PLL,Manaus Air Force Base,-3.14604,-59.9863
BR,RBB,Borba Airport,-4.40634,-59.6024
BR,SJL,Sao Gabriel da Cachoeira Airport,-0.14835,-66.9855
BR,TBT,Tabatinga International Airport,-4.25567,-69.9358
BR,TFF,Tefe Airport,-3.38294,-64.7241
BR,BMS,Socrates Mariani Bittencourt Airport,-14.2554,-41.8175
BR,BPS,Porto Seguro Airport,-16.4386,-39.0809
BR,BQQ,Barra Airport (Brazil),-11.0808,-43.1475
BR,BRA,Barreiras Airport,-12.0789,-45.009
BR,BVM,Belmonte Airport,-15.8717,-38.8719
BR,CNV,Canavieiras Airport,-15.667,-38.9547
